datetime,temp,humidity,precip,windspeed,winddir,visibility,solarradiation,cloudcover,Date,Site ID,POC,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,pm25-1,
12/14/2018,7.2,89.3,2.214,10.5,60.9,12.2,26.1,99.1,12/14/2018,421010048,3,12.7,52,16.1,
12/15/2018,9.6,91.1,8.818,24,48.1,7.3,10.4,100,12/15/2018,421010048,3,10,42,12.7,
12/16/2018,5.6,89.1,26.464,32.4,34.8,10.8,11.8,100,12/16/2018,421010048,3,5.9,25,10,
12/17/2018,6.2,64.5,0,29.8,295.8,16,68.2,87.1,12/17/2018,421010048,3,8.2,34,5.9,
12/18/2018,3.2,43.2,0,32.4,321.5,16,115.2,30.2,12/18/2018,421010048,3,5.6,23,8.2,
12/19/2018,1.2,63.1,0,12.6,225.3,16,83.9,29,12/19/2018,421010048,3,13.7,54,5.6,
12/20/2018,3.4,90,11.506,20.7,68.1,9.7,20.5,73,12/20/2018,421010048,3,17.4,62,13.7,
12/21/2018,15.5,90.7,28.528,30.3,156.1,13.2,28.3,94.2,12/21/2018,421010048,3,4.6,19,17.4,
12/22/2018,7.6,63.2,1.889,40.6,286.5,15.9,43.7,93.4,12/22/2018,421010048,3,5.7,24,4.6,
12/23/2018,5.2,55.1,0,26.7,278.9,16,106.2,74,12/23/2018,421010048,3,9,38,5.7,
12/24/2018,4.9,65.2,0.538,25,291.3,14.9,62.4,77.3,12/24/2018,421010048,3,11.5,48,9,
12/25/2018,2.4,53.7,0,21.1,296.3,16,94,55.8,12/25/2018,421010048,3,7.5,31,11.5,
12/26/2018,2.8,60.4,0,19.3,274.8,16,100.9,46.6,12/26/2018,421010048,3,14.5,56,7.5,
12/27/2018,4,70.9,0,15,106.8,14.5,90.1,40.6,12/27/2018,421010048,3,19.5,67,14.5,
12/28/2018,11.3,93,42.305,23.4,199.7,7.8,7.5,98.4,12/28/2018,421010048,3,7.2,30,19.5,
12/29/2018,8.8,68.9,0,31.3,293.7,13.3,114.6,54.1,12/29/2018,421010048,3,6.6,28,7.2,
12/30/2018,3.4,67.7,0,13.2,280.3,16,69.3,64.1,12/30/2018,421010048,3,9.8,41,6.6,
12/31/2018,4.4,88.9,18.386,14.6,95.3,12.1,26.9,79.8,12/31/2018,421010048,3,11.5,48,9.8,
1/1/2019,12,68.1,5.527,37.6,276.9,14.8,64.3,67,1/1/2019,421010048,3,5.3,22,11.5,
1/2/2019,4.8,66.1,0,16.5,115.3,16,41.7,82.9,1/2/2019,421010048,3,6.9,29,5.3,
1/3/2019,5.3,65.3,0,31.4,297,16,54.7,62.9,1/3/2019,421010048,3,6.4,27,6.9,
1/4/2019,4.2,74.2,0,17.6,226.1,15.8,55.5,58.3,1/4/2019,421010048,3,14.7,56,6.4,
1/5/2019,7.2,88.7,13.636,21.4,343.7,9.3,17.4,71.5,1/5/2019,421010048,3,6.3,26,14.7,
1/6/2019,6.9,56.7,0,37.4,300.8,16,76.5,41.2,1/6/2019,421010048,3,8.6,36,6.3,
1/7/2019,0.1,48.1,0.41,18.8,15.5,16,59.9,52.1,1/7/2019,421010048,3,5.1,21,8.6,
1/8/2019,4.2,87.3,5.364,12.5,61.1,11.6,29.5,85,1/8/2019,421010048,3,11.9,50,5.1,
1/9/2019,5.9,55.3,1.019,43.2,284.6,15.9,121.1,54.9,1/9/2019,421010048,3,6,25,11.9,
1/10/2019,1.3,45.8,0,44.3,298.1,16,90.9,59.5,1/10/2019,421010048,3,4.9,20,6,
1/11/2019,-1.4,41.9,0,31.6,317.5,16,120.9,27.4,1/11/2019,421010048,3,5.8,24,4.9,
1/12/2019,-2.1,43.7,0.547,11,342.2,14.7,91.5,55.8,1/12/2019,421010048,3,7.5,31,5.8,
1/13/2019,-1.8,71,2.09,24.6,45.3,11.6,24.7,77.2,1/13/2019,421010048,3,10.8,45,7.5,
1/14/2019,-2.2,53.1,0,23.4,359.7,16,126.9,36.7,1/14/2019,421010048,3,10.1,42,10.8,
1/15/2019,-1.1,53.9,0,15.6,292.7,16,113.6,21.3,1/15/2019,421010048,3,15,57,10.1,
1/16/2019,0.7,66.1,0,22.6,254.5,15.2,32.5,66.5,1/16/2019,421010048,3,18.3,64,15,
1/17/2019,-0.3,48.7,0,15.4,42.5,15.8,73,61,1/17/2019,421010048,3,7.6,32,18.3,
1/18/2019,0.6,86.3,1.722,12.6,332.8,6.2,19.9,90.4,1/18/2019,421010048,3,21.9,72,7.6,
1/19/2019,2.2,72.8,9.644,19.4,68,13.4,27.2,89.8,1/19/2019,421010048,3,16.8,61,21.9,
1/20/2019,2,74.3,24.688,44.5,327.7,11.8,30,69.7,1/20/2019,421010048,3,6.7,28,16.8,
1/21/2019,-9.6,35.8,0,42,304.3,16,129.3,11.6,1/21/2019,421010048,3,5.9,25,6.7,
1/22/2019,-5.4,41.7,0,24.3,291.7,16,133.2,24,1/22/2019,421010048,3,8.4,35,5.9,
1/23/2019,3.7,59.2,0,18,196.6,16,60.9,74.8,1/23/2019,421010048,3,8,33,8.4,
1/24/2019,10.7,80,31.928,36.3,229.2,13,13.6,90.4,1/24/2019,421010048,3,4.3,18,8,
1/29/2019,0.8,71.2,4.618,22.7,161.6,14.5,34.6,78.7,1/29/2019,421010048,3,11.3,47,4.3,
1/30/2019,-5.7,45.8,0.109,35.4,281.3,15.3,109.3,21.4,1/30/2019,421010048,3,7.3,30,11.3,
1/31/2019,-11.4,35.6,0,26.8,276.5,16,150.9,5.6,1/31/2019,421010048,3,5.7,24,7.3,
2/1/2019,-9.4,64,1.55,12.5,328.3,10.7,52.3,59,2/1/2019,421010048,3,13.8,55,5.7,
2/2/2019,-5.8,73.3,0,20.8,239.1,14.6,127.6,53.1,2/2/2019,421010048,3,28.3,85,13.8,
2/3/2019,2,72.2,0,11.7,248.2,12.1,121.6,39.4,2/3/2019,421010048,3,26.6,81,28.3,
2/4/2019,5.6,73.4,0,11.3,274.5,11.7,167.3,24.5,2/4/2019,421010048,3,23.8,76,26.6,
2/5/2019,9.4,70,0,17.6,279.2,14.3,168.5,48.8,2/5/2019,421010048,3,23.2,74,23.8,
2/6/2019,6.6,72.5,5.382,18.3,72.5,14.7,90.3,60.9,2/6/2019,421010048,3,6.3,26,23.2,
2/7/2019,6.5,87,3.624,15,54.9,11.1,53.4,97.4,2/7/2019,421010048,3,6.3,26,6.3,
2/8/2019,6.5,66.2,1.159,42,281.5,11.4,70.2,68.2,2/8/2019,421010048,3,5,21,6.3,
2/9/2019,-1.3,36.2,0,37.1,314.5,16,183.4,28.4,2/9/2019,421010048,3,3,13,5,
2/10/2019,-1.2,47.4,0.684,16.7,266.7,15.4,128.7,42,2/10/2019,421010048,3,6.5,27,3,
2/11/2019,0,83.5,6.795,12.6,72.6,5.9,39.3,89.5,2/11/2019,421010048,3,16.4,60,6.5,
2/12/2019,1.3,88.6,25.987,26.7,63.8,7.8,19,89.6,2/12/2019,421010048,3,4.1,17,16.4,
2/13/2019,3.8,66.3,1.766,41.5,263.1,14.2,92.3,66.4,2/13/2019,421010048,3,6,25,4.1,
2/16/2019,5,39.3,0,23.4,335.6,16,173,34,2/16/2019,421010048,3,5.4,23,6,
2/17/2019,0.5,57.8,3.549,20.3,24.1,15.4,100.3,48,2/17/2019,421010048,3,4.3,18,5.4,
2/18/2019,3.4,71.4,4.788,40,307.2,13.3,68.8,86.1,2/18/2019,421010048,3,6.2,26,4.3,
2/19/2019,0,41.1,0,26.8,330.4,16,165.2,55.1,2/19/2019,421010048,3,6,25,6.2,
2/20/2019,-0.6,69.1,14.224,16.6,58.6,8.4,17.4,87.4,2/20/2019,421010048,3,4.6,19,6,
2/21/2019,5.8,71.4,2.774,28.2,279.9,12.3,173.4,69.8,2/21/2019,421010048,3,8.1,34,4.6,
2/22/2019,6.5,45.5,0,17,337.2,16,84.9,65.9,2/22/2019,421010048,3,10.8,45,8.1,
2/23/2019,3.3,64.9,0.577,14.9,61.3,15.3,61.9,71,2/23/2019,421010048,3,8.2,34,10.8,
2/24/2019,6.5,83.3,10.02,45.4,258.1,10.8,30.3,90.1,2/24/2019,421010048,3,3.8,16,8.2,
2/25/2019,4.2,31.5,0,50.5,282.9,16,195.6,11.2,2/25/2019,421010048,3,9.2,38,3.8,
2/26/2019,1.6,38.6,0,31.6,307.9,16,156.1,49.2,2/26/2019,421010048,3,5.6,23,9.2,
2/27/2019,-0.2,48.5,0,19.5,90.2,16,102.4,84.1,2/27/2019,421010048,3,3.5,15,5.6,
2/28/2019,1.7,55.1,0,29.6,5.8,15.2,184.9,64.3,2/28/2019,421010048,3,7,29,3.5,
3/1/2019,0.3,78.4,6.842,19.1,58.6,11.5,46.4,91.4,3/1/2019,421010048,3,7.6,32,7,
3/2/2019,2.6,80.4,10.419,24.6,341.8,13.7,78.3,86,3/2/2019,421010048,3,9.9,41,7.6,
3/3/2019,3.2,73.9,18.015,15.8,1.5,11.2,74.7,77.3,3/3/2019,421010048,3,14.6,56,9.9,
3/4/2019,1.5,63.7,8.61,29.1,311.5,15,125.7,57.1,3/4/2019,421010048,3,7.5,31,14.6,
3/5/2019,-2.3,42,0,29.2,291.2,16,212.5,18.1,3/5/2019,421010048,3,9,38,7.5,
3/6/2019,-4.6,41.3,0,34.8,291.1,15.9,176.1,37.8,3/6/2019,421010048,3,10.8,45,9,
3/7/2019,-2.1,46.3,0,29.9,273,16,153.4,62.1,3/7/2019,421010048,3,12.5,52,10.8,
3/8/2019,0.5,60.2,0,16.7,219.9,14.6,119.3,69.6,3/8/2019,421010048,3,17.2,62,12.5,
3/9/2019,4.6,65,0,19.9,26.4,13.5,211.9,57.4,3/9/2019,421010048,3,17.9,63,17.2,
3/10/2019,7.1,89.2,22.55,25.9,91.2,9.6,36.8,94.2,3/10/2019,421010048,3,8.2,34,17.9,
3/11/2019,9.2,51.1,0,33.7,282.3,14.4,177.2,53.4,3/11/2019,421010048,3,8.8,37,8.2,
3/12/2019,5.3,37.9,0,30.2,323.6,16,227.8,10.2,3/12/2019,421010048,3,6.1,25,8.8,
3/13/2019,5,48.6,0,14.1,196.7,16,178.8,39.1,3/13/2019,421010048,3,9,38,6.1,
3/14/2019,11.5,56.4,0,22.6,173.1,16,188.5,55.3,3/14/2019,421010048,3,5.3,22,9,
3/15/2019,18.7,65.9,1.441,33.4,212.4,16,149.8,70,3/15/2019,421010048,3,5.6,23,5.3,
3/16/2019,9.2,38,0,40.9,294.1,16,229.3,47.9,3/16/2019,421010048,3,2.2,9,5.6,
3/17/2019,4.3,34.7,0,26.4,293.8,16,245,19.8,3/17/2019,421010048,3,2.2,9,2.2,
3/18/2019,4.3,39.8,0,24.4,1.9,16,202.4,65,3/18/2019,421010048,3,6.5,27,2.2,
3/19/2019,5.4,40.4,0,14.9,295,16,237.7,22.4,3/19/2019,421010048,3,6.6,28,6.5,
3/20/2019,6.1,55.7,0,18.8,169.9,15.4,189.5,43.8,3/20/2019,421010048,3,10.6,44,6.6,
3/21/2019,8.5,84.9,18.523,28.7,79.5,12.3,25.8,91.2,3/21/2019,421010048,3,4,17,10.6,
3/22/2019,7.3,69.3,9.527,39.8,312.7,13.8,105.3,80.5,3/22/2019,421010048,3,2.8,12,4,
3/23/2019,6.4,36.2,0,42.1,289.4,16,234.5,26.6,3/23/2019,421010048,3,2.1,9,2.8,
3/24/2019,9.8,31.9,0,25,237.7,16,222,34,3/24/2019,421010048,3,3.6,15,2.1,
3/25/2019,10,55.6,3.249,20.1,1.3,15.7,88.3,85.6,3/25/2019,421010048,3,6.5,27,3.6,
3/26/2019,5.4,31.3,0,28.4,8,16,275.6,25.7,3/26/2019,421010048,3,1.7,7,6.5,
3/27/2019,5,34.4,0,20.1,61.3,16,269.8,23.7,3/27/2019,421010048,3,3.4,14,1.7,
3/28/2019,7.1,56.9,0,19.3,190.6,16,240,35.5,3/28/2019,421010048,3,5.3,22,3.4,
3/29/2019,12.8,60.3,0,15.3,208.3,16,75.6,87.2,3/29/2019,421010048,3,8.8,37,5.3,
3/30/2019,16.6,54.4,0,31.1,169.1,16,203.8,62.3,3/30/2019,421010048,3,10.6,44,8.8,
3/31/2019,13.1,55,2.382,33.8,256.5,15.9,91.3,52.8,3/31/2019,421010048,3,4.1,17,10.6,
4/1/2019,4.2,33.1,0,34.2,306.8,16,273.6,13.6,4/1/2019,421010048,3,2.5,10,4.1,
4/2/2019,5.9,55.1,0,20.1,95.5,16,166.5,68,4/2/2019,421010048,3,6,25,2.5,
4/3/2019,11.9,43.5,0,46.9,279.8,16,268.8,16.6,4/3/2019,421010048,3,6.2,26,6,
4/4/2019,12.8,28.9,0,22.2,289.9,16,261.5,42.2,4/4/2019,421010048,3,5.1,21,6.2,
4/5/2019,7.1,54,3.33,22.8,71,14.9,60.9,90.9,4/5/2019,421010048,3,3.4,14,5.1,
4/6/2019,11.6,71.9,0,12.5,331.7,12,253.8,69.3,4/6/2019,421010048,3,9,38,3.4,
4/7/2019,15.2,60.4,0,17.4,168.1,15.3,206.6,39.5,4/7/2019,421010048,3,11.3,47,9,
4/8/2019,19.8,64.7,4.466,33.2,242.8,15.3,236.3,62.5,4/8/2019,421010048,3,8.1,34,11.3,
4/13/2019,19.5,75.8,1.83,19.5,206,15.4,179,67,4/13/2019,421010048,3,6.1,25,8.1,
4/14/2019,19.3,85.1,0.333,22.1,175.3,12.4,84.8,73.1,4/14/2019,421010048,3,3.3,14,6.1,
4/15/2019,14.8,62,16.876,46.7,265,15.3,132.9,76.1,4/15/2019,421010048,3,3,13,3.3,
4/16/2019,12.7,34.7,0,31.1,280.6,16,270.1,29.2,4/16/2019,421010048,3,2.8,12,3,
4/17/2019,13.4,49.2,0,19.4,83,16,145.6,80.4,4/17/2019,421010048,3,3.5,15,2.8,
4/18/2019,18.7,59.4,0,24,154.1,16,216,71.2,4/18/2019,421010048,3,7.4,31,3.5,
4/23/2019,19.9,50,0,21.2,234.2,16,247.5,35.6,4/23/2019,421010048,3,5.7,24,7.4,
4/24/2019,19.4,44.7,0,26.3,277.5,16,297.4,41.3,4/24/2019,421010048,3,5.2,22,5.7,
4/25/2019,16.2,54.4,0,17.8,73.2,16,140.6,66.4,4/25/2019,421010048,3,3.3,14,5.2,
4/26/2019,15.4,82,23.035,24.3,155.6,13.8,70,79,4/26/2019,421010048,3,5.9,25,3.3,
4/27/2019,15.3,36.6,0,49.7,278.3,16,306.9,37.2,4/27/2019,421010048,3,3.9,16,5.9,
4/28/2019,13.7,54.7,0.015,31.6,9.4,16,152.6,72.7,4/28/2019,421010048,3,4.8,20,3.9,
4/29/2019,11.1,50.3,0.031,20.4,88.1,15.5,249.6,43.1,4/29/2019,421010048,3,4.3,18,4.8,
4/30/2019,16,73.9,1.177,21.4,81.3,12.2,245.2,80.2,4/30/2019,421010048,3,7.7,32,4.3,
5/1/2019,13.4,77.7,0,20.5,92.7,14.3,67.2,94.7,5/1/2019,421010048,3,5.2,22,7.7,
5/2/2019,18.3,76.9,0,24,182.6,9.9,235.3,73,5/2/2019,421010048,3,12.6,52,5.2,
5/3/2019,14.4,83.1,0,19.6,68.8,12.8,100.9,85.9,5/3/2019,421010048,3,7.3,30,12.6,
5/4/2019,17.9,76.9,0.031,17.8,75.6,14.4,132.4,80.5,5/4/2019,421010048,3,8.8,37,7.3,
5/5/2019,14.1,89.4,29.997,26.4,53.8,10.7,42.9,88.5,5/5/2019,421010048,3,2.7,11,8.8,
5/6/2019,16.9,69.9,0.085,21.5,23.8,15.9,200.3,67.8,5/6/2019,421010048,3,3.5,15,2.7,
5/7/2019,17.3,73.1,0,18,194.6,15.9,221.5,67,5/7/2019,421010048,3,5.2,22,3.5,
5/8/2019,17.4,78.4,13.158,19.6,69.1,12.2,164,81.6,5/8/2019,421010048,3,5.3,22,5.2,
5/9/2019,15.2,79.3,0.475,21.3,89,15.8,60.8,87.9,5/9/2019,421010048,3,7.1,30,5.3,
5/10/2019,20.6,75.4,0.404,26.7,206.8,15.9,158.4,67.2,5/10/2019,421010048,3,5.6,23,7.1,
5/11/2019,18.5,65.7,0.651,18.9,347.1,15.7,205.7,61.5,5/11/2019,421010048,3,5.5,23,5.6,
5/12/2019,10.5,88.6,30.402,31.9,67.4,9.9,26.2,87.2,5/12/2019,421010048,3,3,13,5.5,
5/13/2019,9.1,89.3,21.786,22.6,59.1,11.1,50,90.6,5/13/2019,421010048,3,2.1,9,3,
5/14/2019,10.9,74.6,0.894,27.4,289.9,15.2,87.6,76.7,5/14/2019,421010048,3,3,13,2.1,
5/15/2019,15.4,53,0,25.8,297.6,16,302.6,34.1,5/15/2019,421010048,3,4.7,20,3,
5/16/2019,18.9,49.8,0.061,20.5,270.8,16,272.5,56.8,5/16/2019,421010048,3,8.4,35,4.7,
5/17/2019,20.9,64.5,2.363,24.3,227.9,15.1,232.4,52.9,5/17/2019,421010048,3,13.4,54,8.4,
5/18/2019,20.6,58.4,0,16.1,286.5,15.4,278.5,41.6,5/18/2019,421010048,3,9.5,40,13.4,
5/19/2019,22.6,68.1,0,21.5,171.8,16,269.6,44.5,5/19/2019,421010048,3,8.5,35,9.5,
5/20/2019,26.8,55.5,0,30,241.3,16,217.5,46.5,5/20/2019,421010048,3,11.9,50,8.5,
5/21/2019,19.6,39.7,0,32,324.5,16,297.9,39,5/21/2019,421010048,3,4,17,11.9,
5/22/2019,18.7,38.9,0,17,272.8,16,258.3,35.4,5/22/2019,421010048,3,4.5,19,4,
5/23/2019,19.6,64.9,8.765,20.1,202.8,15.5,133.9,58,5/23/2019,421010048,3,6,25,4.5,
5/24/2019,23,54.3,2.288,32.6,314.8,15.7,326.8,31.3,5/24/2019,421010048,3,4.8,20,6,
5/25/2019,18.8,60.4,0,21,163.3,16,238.6,48.9,5/25/2019,421010048,3,4.6,19,4.8,
5/26/2019,23.6,70.4,2.731,23.5,262.2,15.8,232.3,59.9,5/26/2019,421010048,3,5.9,25,4.6,
5/27/2019,24.1,52.5,0.064,19.9,332.1,16,270.8,48.9,5/27/2019,421010048,3,4.4,18,5.9,
5/28/2019,21.9,77.3,7.672,21.5,201,15.6,132.9,68,5/28/2019,421010048,3,9,38,4.4,
5/29/2019,24.7,69.7,14.412,27.3,232.9,15.4,232.9,58.3,5/29/2019,421010048,3,7.8,33,9,
5/30/2019,23.2,79.4,8.509,18.9,225.5,13.5,134,64.6,5/30/2019,421010048,3,7.4,31,7.8,
5/31/2019,23.4,64.7,0,20.9,289.1,15.9,267.1,34.3,5/31/2019,421010048,3,7.6,32,7.4,
6/1/2019,23.2,63.7,0,14.7,154.9,15.8,231.7,52.9,6/1/2019,421010048,3,13.5,54,7.6,
6/2/2019,22.6,67.2,7.017,20.6,257.8,15.6,198.9,49.8,6/2/2019,421010048,3,14,55,13.5,
6/3/2019,19,44,0,30.7,303.4,16,286.8,34.8,6/3/2019,421010048,3,5.8,24,14,
6/4/2019,18,42,0,22.4,254.8,16,330.2,21.1,6/4/2019,421010048,3,6.6,28,5.8,
6/5/2019,23.4,65.1,12.557,24.4,209.2,15,236.8,59.9,6/5/2019,421010048,3,13.2,53,6.6,
6/6/2019,25.5,67.7,2.684,20.2,297.3,14.1,214.2,59,6/6/2019,421010048,3,9.3,39,13.2,
6/7/2019,24,59.4,0,15.4,36.1,16,217.4,54.9,6/7/2019,421010048,3,7.5,31,9.3,
6/8/2019,22.1,65,0,25,75.4,15.3,247.4,53.1,6/8/2019,421010048,3,10,42,7.5,
6/9/2019,20.9,55.7,0,30.7,78.8,16,318.3,54.5,6/9/2019,421010048,3,5.4,23,10,
6/12/2019,20.2,48.3,0,21.6,92.6,16,256.8,48.9,6/12/2019,421010048,3,3.6,15,5.4,
6/13/2019,17.7,81.9,37.564,26.4,57.2,13.5,139,83.1,6/13/2019,421010048,3,2.9,12,3.6,
6/14/2019,18.4,56.3,0,38.2,267.4,16,253,38.5,6/14/2019,421010048,3,3.7,15,2.9,
6/15/2019,20.5,59.3,0,30.3,220.4,16,296.6,38.4,6/15/2019,421010048,3,8.7,36,3.7,
6/16/2019,23.1,69,2.755,25,215.3,15.6,201,54.6,6/16/2019,421010048,3,9.3,39,8.7,
6/17/2019,22.8,85,3.495,14.1,339.6,14.2,167.5,59.8,6/17/2019,421010048,3,7.4,31,9.3,
6/18/2019,23,86.8,0.157,26.6,239.1,12,165.8,78.3,6/18/2019,421010048,3,9,38,7.4,
6/19/2019,23.3,87.1,8.601,14.8,102.4,14.8,138.4,74,6/19/2019,421010048,3,3.2,13,9,
6/20/2019,24.7,81.1,84.856,19,223.8,13.3,175.5,72.7,6/20/2019,421010048,3,3.9,16,3.2,
6/21/2019,23.7,63.7,2.086,38.5,309.7,15.5,226.1,64.8,6/21/2019,421010048,3,3.9,16,3.9,
6/22/2019,23,46.3,0,28.3,323.9,16,225,34.3,6/22/2019,421010048,3,4.3,18,3.9,
6/23/2019,23.6,44,0,21,299.5,16,290.1,14.8,6/23/2019,421010048,3,4,17,4.3,
6/24/2019,24.7,63.1,0,13.9,209.7,16,196.3,34.8,6/24/2019,421010048,3,10.1,42,4,
6/25/2019,26.7,66.4,0.916,24.2,277.4,16,165.8,55.8,6/25/2019,421010048,3,6.4,27,10.1,
6/26/2019,27.5,48.6,0,16.5,282.1,16,286.4,28.3,6/26/2019,421010048,3,8.2,34,6.4,
6/27/2019,28.3,49.6,0,20.9,319.6,16,284.4,36.1,6/27/2019,421010048,3,9.4,39,8.2,
6/28/2019,27.3,61.1,1.573,16,160.7,15.8,209,47.7,6/28/2019,421010048,3,11.1,46,9.4,
6/29/2019,26.1,72.5,1.85,24.9,247,14.5,271.6,44.5,6/29/2019,421010048,3,11.1,46,11.1,
6/30/2019,26.3,55,0,34,310.5,16,317.7,37.2,6/30/2019,421010048,3,6.5,27,11.1,
7/1/2019,24.1,50.1,0,16.3,293.9,16,331.8,19.8,7/1/2019,421010048,3,5.1,21,6.5,
7/2/2019,26.5,61.5,7.155,23.6,236.1,15.6,281.9,33.7,7/2/2019,421010048,3,8.9,37,5.1,
7/3/2019,26.6,73.7,2.462,13.6,337.4,15.7,207.3,59.6,7/3/2019,421010048,3,6.6,28,8.9,
7/4/2019,27.5,72.8,0,13.9,114.1,15.3,243.8,38.6,7/4/2019,421010048,3,10.8,45,6.6,
7/5/2019,26.5,79.3,7.444,17.5,90.4,14.2,193.9,62.9,7/5/2019,421010048,3,9.2,38,10.8,
7/6/2019,26.2,83.4,48.063,25.1,234.1,12.6,175.4,54.6,7/6/2019,421010048,3,7.4,31,9.2,
7/7/2019,26.1,74.8,0.031,17.8,81.3,16,240.5,55.1,7/7/2019,421010048,3,5.5,23,7.4,
7/8/2019,22.8,79.2,3.035,16.9,65.2,14.9,126.1,71.8,7/8/2019,421010048,3,7.4,31,5.5,
7/13/2019,26.6,58.4,0,18.3,264.4,16,266,21.2,7/13/2019,421010048,3,8.7,36,7.4,
7/14/2019,28.2,57.5,0,22.4,283.9,16,236,28.3,7/14/2019,421010048,3,11.8,49,8.7,
7/15/2019,26.2,49.9,0,15.7,324.2,16,280.5,33.6,7/15/2019,421010048,3,8.1,34,11.8,
7/16/2019,27.5,61.3,1.273,18.7,229.9,16,262,41.4,7/16/2019,421010048,3,12.3,51,8.1,
7/17/2019,29.6,68.1,10.079,36.1,223.3,15.5,261.5,56,7/17/2019,421010048,3,11.7,49,12.3,
7/18/2019,26.4,84.5,2.457,13.2,137.3,14.7,109.3,71.4,7/18/2019,421010048,3,8.5,35,11.7,
7/19/2019,29.4,71.7,0,22.9,223.2,13.4,243.9,54.2,7/19/2019,421010048,3,12.6,52,8.5,
7/20/2019,31.7,62.7,0,21.4,245.7,15.8,247.2,34.6,7/20/2019,421010048,3,12.8,52,12.6,
7/21/2019,32.6,60.3,0,21.7,258.3,15.9,283.3,28.3,7/21/2019,421010048,3,12.9,53,12.8,
7/22/2019,28.1,68.7,8.101,27.6,240.5,15.3,245,50.6,7/22/2019,421010048,3,6.3,26,12.9,
7/23/2019,22.5,82.2,16.225,21.6,342.7,14.8,73.7,73.3,7/23/2019,421010048,3,2.9,12,6.3,
7/24/2019,23.8,61.4,0.098,16.6,360,16,255.8,47.5,7/24/2019,421010048,3,5.6,23,2.9,
7/25/2019,25,57.5,0,15.5,330.3,16,225.8,24.6,7/25/2019,421010048,3,8.6,36,5.6,
7/26/2019,25.9,55,0,12.3,124.9,15.9,267.3,19.8,7/26/2019,421010048,3,10.9,45,8.6,
7/27/2019,26.4,58,0,15.3,218.6,15.9,261.5,15.5,7/27/2019,421010048,3,12.7,52,10.9,
7/28/2019,27.6,60.9,0,19.2,226.5,16,229.9,19.5,7/28/2019,421010048,3,13,53,12.7,
7/29/2019,29.1,60.1,0.206,22.6,240.6,16,216.5,19.1,7/29/2019,421010048,3,15.4,58,13,
7/30/2019,29.5,59.4,0,18.3,206.6,16,269.2,20.5,7/30/2019,421010048,3,14.6,56,15.4,
7/31/2019,25.8,71.2,10.662,31.8,71.7,15.6,188.3,47.9,7/31/2019,421010048,3,10.6,44,14.6,
8/1/2019,26.2,67.6,2.26,11.3,89.6,15.8,286.3,53.5,8/1/2019,421010048,3,9.3,39,10.6,
8/2/2019,25.2,72.4,0,21.7,142.1,15.5,226.1,46.1,8/2/2019,421010048,3,11.3,47,9.3,
8/3/2019,26.4,69.7,0.082,11.9,174.5,14.4,347.3,45.6,8/3/2019,421010048,3,10,42,11.3,
8/4/2019,27.8,58.6,0,12.5,318.9,15.9,301.3,41.8,8/4/2019,421010048,3,7.2,30,10,
8/5/2019,26.5,57.7,1.544,16.6,48.2,15.8,196.6,53.4,8/5/2019,421010048,3,10.4,43,7.2,
8/6/2019,25.7,75.7,0.236,15.6,125.7,13.7,191.7,52.9,8/6/2019,421010048,3,12.1,51,10.4,
8/7/2019,25.5,77.9,41.806,21.6,182.6,14.3,216.7,61.8,8/7/2019,421010048,3,10,42,12.1,
8/8/2019,25.2,70.5,0.309,27.6,251.5,12.9,222.8,61,8/8/2019,421010048,3,10.3,43,10,
8/9/2019,26.3,53.4,0,26.7,295,16,259.3,35.1,8/9/2019,421010048,3,8.1,34,10.3,
8/10/2019,24.4,47.6,0,24,304.2,16,278.6,26.5,8/10/2019,421010048,3,5.4,23,8.1,
8/11/2019,23.4,48.9,0,16.6,315.2,16,264.5,26.7,8/11/2019,421010048,3,6.6,28,5.4,
8/12/2019,24.8,57.9,0,17.9,225.3,16,280.7,27,8/12/2019,421010048,3,9.7,40,6.6,
8/13/2019,24.9,77.2,2.77,17.2,194.9,14.4,81.5,70.4,8/13/2019,421010048,3,11.7,49,9.7,
8/14/2019,24.5,84.9,8.111,12.2,63.6,10.4,78.6,69.2,8/14/2019,421010048,3,15.5,58,11.7,
8/15/2019,24.7,75.4,0,17.5,86.8,12.5,195,55,8/15/2019,421010048,3,12.5,52,15.5,
8/16/2019,25.5,74.5,0.545,17.6,105.6,15.9,148.7,67.8,8/16/2019,421010048,3,7.1,30,12.5,
8/17/2019,27.4,74.3,0,13,121,15.4,170.6,66.1,8/17/2019,421010048,3,5.5,23,7.1,
8/18/2019,27.5,75.9,3.45,18.5,198.5,15.4,149.5,57.3,8/18/2019,421010048,3,8.4,35,5.5,
8/19/2019,27.7,75.1,1.146,15.4,226,15.6,211.9,57.1,8/19/2019,421010048,3,9,38,8.4,
8/20/2019,28.2,67.4,0,12.6,124.8,15.8,182.5,54.2,8/20/2019,421010048,3,9.4,39,9,
8/21/2019,27.4,73.5,9.513,23.8,207.3,15.3,169.7,62.7,8/21/2019,421010048,3,9.2,38,9.4,
8/22/2019,28,66.7,1.116,20.5,254.1,15.8,240.6,47.9,8/22/2019,421010048,3,8,33,9.2,
8/23/2019,21.6,76.5,5.31,22.4,353.8,15.4,77.8,61.8,8/23/2019,421010048,3,6.8,28,8,
